mV;time
1514;3362
1518;3364
1499;3367
1476;3369
1474;3372
1480;3375
1479;3377
1486;3380
1500;3382
1511;3384
1500;3387
1473;3389
1458;3392
1466;3394
1479;3396
1491;3399
1491;3401
1483;3404
1490;3406
1498;3409
1506;3411
1503;3414
1501;3417
1520;3419
1523;3422
1499;3424
1483;3426
1474;3429
1485;3431
1503;3434
1504;3436
1488;3438
1477;3441
1483;3443
1482;3446
1460;3448
1445;3450
1447;3453
1464;3456
1477;3459
1477;3461
1473;3463
1468;3466
1473;3468
1470;3471
1469;3473
1477;3475
1483;3478
1475;3480
1478;3483
1516;3485
1533;3488
1516;3490
1484;3492
1473;3495
1480;3497
1481;3501
1467;3503
1444;3505
1446;3508
1459;3510
1478;3513
1488;3515
1475;3517
1465;3520
1461;3522
1456;3525
1449;3527
1443;3529
1445;3532
1477;3534
1504;3537
1509;3539
1495;3542
1474;3545
1454;3547
1446;3550
1452;3552
1461;3554
1462;3557
1481;3559
1490;3562
1490;3564
1488;3566
1481;3569
1473;3571
1478;3574
1488;3576
1507;3579
1522;3581
1512;3584
1506;3587
1495;3589
1487;3592
1475;3594
1467;3596
1472;3599
1477;3601
1483;3604
1481;3606
1470;3608
1454;3611
1450;3613
1450;3616
1460;3618
1473;3620
1483;3623
1476;3625
1475;3629
1472;3631
1480;3633
1490;3636
1480;3638
1486;3641
1501;3643
1490;3645
1467;3648
1448;3650
1450;3653
1460;3655
1466;3657
1491;3660
1505;3662
1495;3665
1466;3667
1449;3671
1457;3673
1469;3675
1480;3678
1493;3680
1496;3683
1488;3685
1476;3687
1468;3690
1481;3692
1489;3695
1497;3697
1519;3699
1523;3702
1503;3704
1474;3707
1457;3709
1469;3712
1493;3715
1509;3717
1502;3720
1490;3722
1468;3724
1465;3727
1459;3729
1453;3732
1452;3734
1452;3736
1456;3739
1484;3741
1510;3744
1523;3746
1503;3748
1499;3751
1504;3753
1488;3757
1472;3759
1470;3762
1459;3764
1472;3766
1497;3769
1507;3771
1491;3774
1477;3776
1474;3778
1472;3781
1463;3783
1457;3786
1454;3788
1445;3790
1460;3793
1500;3795
1531;3799
1520;3801
1480;3803
1460;3806
1463;3808
1479;3811
1503;3813
1520;3815
1514;3818
1488;3820
1468;3823
1458;3825
1480;3827
1495;3830
1515;3832
1506;3835
1488;3837
1485;3841
1476;3843
1458;3845
1450;3848
1441;3850
1445;3853
1451;3855
1453;3857
1472;3860
1496;3862
1512;3865
1495;3867
1481;3869
1473;3872
1470;3874
1482;3877
1489;3879
1493;3881
1491;3885
1491;3887
1486;3890
1485;3892
1496;3894
1501;3897
1498;3899
1498;3902
1495;3904
1483;3906
1467;3909
1462;3911
1476;3914
1485;3916
1471;3919
1464;3921
1468;3923
1477;3927
1482;3929
1479;3932
1474;3934
1461;3936
1463;3939
1482;3941
1489;3944
1490;3946
1482;3948
1485;3951
1504;3953
1506;3956
1493;3958
1472;3960
1461;3963
1455;3965
1450;3969
1452;3971
1482;3973
1513;3976
1520;3978
1508;3981
1482;3983
1459;3985
1452;3988
1460;3990
1480;3993
1482;3995
1467;3998
1460;4000
1463;4002
1459;4005
1444;4007
1437;4011
1471;4013
1545;4015
1567;4018
1561;4020
1517;4023
1493;4025
1479;4027
1473;4030
1459;4032
1456;4035
1465;4037
1483;4039
1509;4042
1512;4044
1513;4047
1505;4049
1491;4051
1472;4055
1463;4057
1465;4060
1464;4062
1459;4064
1462;4067
1471;4069
1497;4072
1534;4074
1553;4076
1539;4079
1499;4081
1473;4084
1461;4086
1465;4089
1476;4091
1495;4093
1505;4097
1516;4099
1517;4102
1499;4104
1473;4106
1456;4109
1441;4111
1446;4114
1453;4116
1455;4118
1453;4121
1450;4123
1452;4126
1459;4128
1453;4130
1483;4133
1538;4135
1570;4139
1557;4141
1525;4143
1494;4146
1468;4148
1453;4151
1456;4153
1473;4155
1500;4158
1519;4160
1506;4163
1480;4165
1468;4168
1453;4170
1445;4172
1443;4175
1441;4177
1446;4180
1464;4183
1477;4185
1476;4188
1495;4190
1528;4193
1544;4195
1532;4197
1518;4200
1502;4202
1476;4205
1452;4207
