mV;time
1468;5246
1467;5249
1473;5252
1487;5254
1497;5257
1488;5259
1481;5261
1472;5264
1457;5266
1462;5269
1486;5271
1499;5273
1498;5276
1488;5278
1483;5281
1476;5283
1462;5285
1456;5288
1467;5291
1480;5294
1489;5296
1487;5298
1475;5301
1465;5303
1462;5306
1468;5308
1477;5310
1474;5313
1486;5315
1509;5318
1506;5320
1492;5322
1474;5325
1472;5327
1490;5330
1489;5332
1472;5336
1459;5338
1450;5340
1451;5343
1465;5345
1470;5348
1467;5350
1461;5352
1459;5355
1452;5357
1441;5360
1430;5362
1421;5364
1416;5367
1423;5369
1434;5372
1447;5374
1459;5377
1457;5380
1443;5382
1431;5385
1437;5387
1448;5389
1456;5392
1457;5394
1462;5397
1459;5399
1454;5401
1460;5404
1468;5406
1472;5409
1482;5411
1495;5414
1497;5416
1480;5419
1459;5422
1454;5424
1452;5427
1453;5429
1458;5431
1461;5434
1465;5436
1473;5439
1481;5441
1472;5443
1453;5446
1449;5448
1461;5451
1479;5453
1491;5455
1486;5458
1472;5460
1472;5464
1479;5466
1485;5468
1495;5471
1497;5473
1492;5476
1486;5478
1485;5480
1478;5483
1467;5485
1460;5488
1465;5490
1474;5493
1489;5495
1491;5497
1475;5500
1461;5502
1457;5506
1466;5508
1479;5510
1483;5513
1481;5515
1482;5518
1494;5520
1500;5522
1486;5525
1470;5527
1465;5530
1471;5532
1477;5534
1484;5537
1485;5539
1482;5542
1474;5544
1467;5547
1475;5550
1485;5552
1483;5555
1485;5557
1481;5559
1464;5562
1451;5564
1447;5567
1464;5569
1485;5572
1488;5574
1483;5576
1473;5579
1464;5581
1460;5584
1462;5586
1478;5588
1504;5592
1513;5594
1520;5597
1513;5599
1491;5601
1472;5604
1461;5606
1463;5609
1484;5611
1502;5613
1505;5616
1501;5618
1501;5621
1495;5623
1483;5625
1487;5628
1497;5630
1503;5634
1506;5636
1504;5638
1498;5641
1494;5643
1483;5646
1479;5648
1484;5651
1488;5653
1492;5655
1492;5658
1487;5660
1488;5663
1492;5665
1500;5667
1507;5670
1505;5672
1509;5676
1512;5678
1509;5680
1499;5683
1485;5685
1480;5688
1489;5690
1517;5692
1533;5695
1532;5697
1521;5700
1501;5702
1487;5704
1483;5707
1489;5709
1502;5712
1519;5714
1526;5716
1520;5720
1510;5722
1505;5725
1497;5727
1498;5730
1515;5732
1528;5734
1539;5737
1530;5739
1510;5742
1492;5744
1483;5746
1497;5749
1526;5751
1554;5754
1560;5756
1544;5758
1513;5762
1495;5764
1483;5767
1483;5769
1492;5771
1497;5774
1505;5776
1510;5779
1513;5781
1505;5783
1490;5786
1488;5788
1513;5791
1525;5793
1520;5795
1510;5798
1499;5800
1492;5804
1484;5806
1487;5809
1507;5811
1519;5813
1525;5816
1541;5818
1546;5821
1530;5823
1512;5825
1498;5828
1499;5830
1502;5833
1510;5835
1520;5837
1517;5840
1502;5842
1486;5846
1481;5848
1493;5850
1504;5853
1508;5855
1506;5858
1505;5860
1512;5862
1530;5865
1534;5867
1533;5870
1528;5872
1522;5874
1530;5877
1529;5879
